Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,CapCategory,InvestmentRecommendation,AssetAllocation
IGI,Western Asset,$16.42,0.07,0.428%,0.0,United States,2009.0,9738,Finance,Investment Managers,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IGIC,International General,$24.63,0.11,0.449%,1134807029.0,Jordan,2018.0,53818,Finance,Property-Casualty Insurers,Small-cap,"High Risk, High Potential Return",Equity – Agg
IGMS,IGM Biosciences,$1.83,-0.17,-8.50%,108819451.0,United States,2019.0,771517,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IGR,CBRE Global,$5.18,0.15,2.982%,0.0,United States,2004.0,1449162,Finance,Finance Companies,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IGT,International Game,$17.21,-0.3,-1.713%,3450299505.0,United States,2015.0,1316269,Consumer Discretionary,Services-Misc. Amusement & Recreation,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
IH,iHuman ,$1.72,0.0,0.00%,90714446.0,United States,2020.0,3976,Real Estate,Other Consumer Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IHD,Voya Emerging,$5.02,-0.02,-0.397%,0.0,United States,2011.0,181405,Finance,Investment Managers,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IHG,Intercontinental Hotels,$125.99,2.47,2.00%,19965644371.0,United Kingdom,,148136,Consumer Discretionary,Hotels/Resorts,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
IHRT,iHeartMedia ,$2.21,0.09,4.245%,325034318.0,United States,,781316,Consumer Discretionary,Broadcasting,Small-cap,"High Risk, High Potential Return",Equity – Agg
IHS,IHS Holding,$3.19,0.09,2.903%,1058824806.0,Cayman Islands,2021.0,189799,Telecommunications,Telecommunications Equipment,Small-cap,"High Risk, High Potential Return",Equity – Agg
IHT,InnSuites Hospitality,$2.50,0.0,0.00%,21908713.0,United States,1999.0,82,Finance,Investment Bankers/Brokers/Service,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IIF,Morgan Stanley,$24.55,-0.14,-0.567%,0.0,United States,1994.0,71851,Finance,Trusts Except Educational Religious and Charitable,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
III,Information Services,$3.25,0.01,0.309%,159485024.0,United States,,91651,Consumer Discretionary,Professional Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IIIN,Insteel Industries,$25.75,0.92,3.705%,500893455.0,United States,,411817,Industrials,Steel/Iron Ore,Small-cap,"High Risk, High Potential Return",Equity – Agg
IIIV,i3 Verticals,$23.94,0.14,0.588%,802957320.0,United States,2018.0,138719,Consumer Discretionary,Business Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
IIM,Invesco Value,$12.02,0.06,0.502%,565762637.0,United States,,172875,Finance,Investment Managers,Small-cap,"High Risk, High Potential Return",Equity – Agg
IINN,Inspira Technologies,$1.06,0.0,0.00%,19546400.0,Israel,2021.0,452259,Health Care,Medical/Dental Instruments,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IINNW,Inspira Technologies,$0.2798,-0.0001,-0.036%,5159512.0,Israel,2021.0,72,Health Care,Medical/Dental Instruments,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IIPR,Innovative Industrial,$66.94,0.79,1.194%,1896532901.0,United States,2016.0,258006,Finance,Real Estate,Small-cap,"High Risk, High Potential Return",Equity – Agg
IIPR^A,Innovative Industrial,$25.14,0.03,0.119%,,United States,,7678,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
IKNA,Ikena Oncology,$1.51,0.02,1.342%,72869748.0,United States,2021.0,38035,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IKT,Inhibikase Therapeutics,$2.76,0.03,1.099%,185451493.0,United States,2020.0,92417,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
ILAG,Intelligent Living,$0.882,-0.003,-0.339%,15928920.0,Hong Kong,2022.0,655,Consumer Discretionary,Office Equipment/Supplies/Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
ILLR,Triller Group,$2.33,-0.06,-2.51%,361522374.0,United States,2019.0,1058778,Finance,Investment Managers,Small-cap,"High Risk, High Potential Return",Equity – Agg
ILLRW,Triller Group,$0.1999,-0.0101,-4.81%,31016447.0,United States,2019.0,31649,Finance,Investment Managers,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
ILMN,Illumina ,$137.37,1.18,0.866%,21786882000.0,United States,2000.0,1291840,Health Care,Medical Specialities,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
ILPT,Industrial Logistics,$3.58,0.0,0.00%,236797031.0,United States,2018.0,87982,Real Estate,Real Estate Investment Trusts,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMAB,I-MAB American,$1.10,0.01,0.917%,88771751.0,China,2020.0,384855,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMAX,Imax Corporation,$22.39,-0.39,-1.712%,1179564332.0,Canada,,524376,Consumer Discretionary,Industrial Machinery/Components,Small-cap,"High Risk, High Potential Return",Equity – Agg
IMCC,IM Cannabis,$2.2323,-0.1977,-8.136%,6887654.0,Canada,,33448,Health Care, Medicinal Chemicals and Botanical Products ,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMCR,Immunocore Holdings,$29.10,-0.34,-1.155%,1399370869.0,United Kingdom,2021.0,234035,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small-cap,"High Risk, High Potential Return",Equity – Agg
IMG,CIMG ,$0.7142,0.0042,0.592%,3574692.0,United States,,286990,Consumer Discretionary,Other Specialty Stores,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMKTA,Ingles Markets,$64.30,0.52,0.815%,1221338377.0,United States,1987.0,104786,Consumer Staples,Food Chains,Small-cap,"High Risk, High Potential Return",Equity – Agg
IMMP,Immutep Limited,$1.94,0.02,1.042%,282186163.0,Australia,,70853,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMMR,Immersion Corporation,$8.55,-0.25,-2.841%,275957278.0,United States,1999.0,676619,Technology,Computer peripheral equipment,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMMX,Immix Biopharma,$2.06,0.04,1.98%,56665732.0,United States,2021.0,54194,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMNM,Immunome ,$9.86,-0.25,-2.473%,615430092.0,United States,2020.0,1313517,Health Care,Biotechnology: Pharmaceutical Preparations,Small-cap,"High Risk, High Potential Return",Equity – Agg
IMNN,Imunon ,$0.898,0.0081,0.91%,13021615.0,United States,,34321,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMO,Imperial Oil,$68.65,0.35,0.512%,35931615950.0,Canada,1929.0,815316,Energy,Integrated oil Companies,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
IMOS,ChipMOS TECHNOLOGIES,$18.18,-0.19,-1.034%,661061269.0,Taiwan,,8927,Technology,Semiconductors,Small-cap,"High Risk, High Potential Return",Equity – Agg
IMPP,Imperial Petroleum,$3.08,-0.27,-8.06%,103888400.0,Greece,,405241,Consumer Discretionary,Marine Transportation,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMPPP,Imperial Petroleum,$24.9999,0.0999,0.401%,843246627.0,Greece,,426,Consumer Discretionary,Marine Transportation,Small-cap,"High Risk, High Potential Return",Equity – Agg
IMRN,Immuron Limited,$1.98,-0.1,-4.808%,11276019.0,Australia,2017.0,3067,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMRX,Immuneering Corporation,$1.96,0.06,3.158%,60858878.0,United States,2021.0,814554,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMTE,Integrated Media,$1.25,-0.0299,-2.336%,4289293.0,Australia,,4857,Consumer Staples,Consumer Electronics/Appliances,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMTX,Immatics N.V.,$5.34,-0.41,-7.13%,550607400.0,Germany,,1002388,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small-cap,"High Risk, High Potential Return",Equity – Agg
IMTXW,Immatics N.V.,$0.0475,0.0025,5.556%,4897725.0,Germany,,480463,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMUX,Immunic ,$0.9863,-0.0237,-2.347%,88844933.0,United States,2014.0,690450,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
IMVT,Immunovant ,$23.80,-0.6,-2.459%,3493474408.0,United States,2019.0,1767842,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
IMXI,International Money,$21.21,0.12,0.569%,659602557.0,United States,2017.0,102116,Consumer Discretionary,Business Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
INAB,IN8bio ,$0.2966,-0.0064,-2.112%,21498533.0,United States,2021.0,400465,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INBK,First Internet,$35.09,0.15,0.429%,304156400.0,United States,,40063,Finance,Major Banks,Small-cap,"High Risk, High Potential Return",Equity – Agg
INBKZ,First Internet,$25.3875,0.1625,0.644%,220056159.0,United States,,6207,Finance,Major Banks,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INBS,Intelligent Bio,$1.31,0.0,0.00%,5746729.0,United States,2020.0,45745,Health Care,Medical/Dental Instruments,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INBX,Inhibrx Biosciences,$13.54,0.07,0.52%,196003740.0,United States,,150710,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INCR,Intercure Ltd.,$1.7454,0.0354,2.07%,79542571.0,Israel,,8582,Health Care,Biotechnology: Pharmaceutical Preparations,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INCY,Incyte Corp.,$72.47,0.01,0.014%,13961363545.0,United States,,1099995,Health Care,Biotechnology: Commercial Physical & Biological Resarch,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
INDB,Independent Bank,$63.92,-0.88,-1.358%,2716138817.0,United States,,227185,Finance,Major Banks,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INDI,indie Semiconductor,$4.31,-0.09,-2.045%,870259766.0,United States,,1947421,Technology,Semiconductors,Small-cap,"High Risk, High Potential Return",Equity – Agg
INDO,Indonesia Energy,$3.02,-0.23,-7.077%,30812136.0,,2019.0,504830,Energy,Oil & Gas Production,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INDP,Indaptus Therapeutics,$0.8401,-0.0299,-3.437%,8566402.0,United States,,24357,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INDV,Indivior PLC,$11.66,0.06,0.517%,1456376058.0,United Kingdom,,1265440,Health Care,Biotechnology: Pharmaceutical Preparations,Small-cap,"High Risk, High Potential Return",Equity – Agg
INFA,Informatica ,$24.53,0.11,0.45%,7490734195.0,United States,2021.0,1184380,Technology,Computer Software: Prepackaged Software,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INFN,Infinera Corporation,$6.55,-0.06,-0.908%,1551055229.0,United States,2007.0,323612,Utilities,Telecommunications Equipment,Small-cap,"High Risk, High Potential Return",Equity – Agg
INFU,InfuSystems Holdings,$8.04,-0.06,-0.741%,170959320.0,United States,,44801,Health Care,Medical/Dental Instruments,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INFY,Infosys Limited,$21.57,-1.32,-5.767%,89556381513.0,India,,22920081,Technology,EDP Services,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
ING,ING Group,$16.45,0.13,0.797%,57545299015.0,Netherlands,1997.0,2789925,Finance,Commercial Banks,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
INGM,Ingram Micro,$22.64,1.93,9.319%,5316451154.0,,2024.0,316408,Technology,Retail: Computer Software & Peripheral Equipment,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INGN,Inogen Inc,$10.52,-0.36,-3.309%,250569705.0,United States,2014.0,204731,Health Care,Industrial Specialties,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INGR,Ingredion Incorporated,$134.33,1.5,1.129%,8752624707.0,United States,,579102,Consumer Staples,Packaged Foods,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INHD,Inno Holdings,$5.15,-0.11,-2.091%,15743771.0,United States,2023.0,10195,Industrials,Steel/Iron Ore,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INKT,MiNK Therapeutics,$0.832,-0.0379,-4.357%,32905579.0,United States,2021.0,68684,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INLF,INLIF LIMITED,$5.50,0.36,7.004%,79750000.0,China,2025.0,12124,Industrials,Industrial Machinery/Components,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INLX,Intellinetics ,$12.80,-0.42,-3.177%,54154317.0,,2022.0,923,Technology,Computer Software: Prepackaged Software,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INM,InMed Pharmaceuticals,$4.50,0.16,3.687%,3004524.0,Canada,,21018,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INMB,INmune Bio,$6.72,0.44,7.006%,148998871.0,United States,2019.0,631474,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INMD,InMode Ltd.,$16.57,0.03,0.181%,1391589395.0,Israel,2019.0,945255,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Small-cap,"High Risk, High Potential Return",Equity – Agg
INN,Summit Hotel,$6.71,-0.06,-0.886%,727482418.0,United States,2011.0,406172,Real Estate,Real Estate Investment Trusts,Small-cap,"High Risk, High Potential Return",Equity – Agg
INN^E,Summit Hotel,$20.30,-0.11,-0.539%,,United States,,35336,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
INN^F,Summit Hotel,$19.71,-0.09,-0.455%,,United States,,3453,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
INNV,InnovAge Holding,$3.66,-0.11,-2.918%,495766193.0,United States,2021.0,54680,Health Care,Medical/Nursing Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
INO,Inovio Pharmaceuticals,$1.91,0.05,2.688%,49850983.0,United States,,489280,Health Care,Medical/Dental Instruments,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INOD,Innodata ,$37.09,0.27,0.733%,1075622017.0,United States,1993.0,644739,Technology,EDP Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
INSE,Inspired Entertainment,$9.33,-0.06,-0.639%,247975558.0,United States,2014.0,127116,Technology,Computer Software: Prepackaged Software,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INSG,Inseego Corp.,$11.19,-0.43,-3.701%,167347647.0,United States,,64795,Telecommunications,Telecommunications Equipment,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INSI,Insight Select,$17.108,-0.002,-0.012%,0.0,United States,,74265,Finance,Investment Managers,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INSM,Insmed Incorporated,$72.75,2.55,3.632%,13015172953.0,United States,,2414824,Health Care,Biotechnology: Pharmaceutical Preparations,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
INSP,Inspire Medical,$173.83,-2.5,-1.418%,5209148661.0,United States,2018.0,494142,Health Care,Medical/Dental Instruments,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INSW,International Seaways,$39.37,-2.24,-5.383%,1936722032.0,United States,2016.0,1219196,Consumer Discretionary,Marine Transportation,Small-cap,"High Risk, High Potential Return",Equity – Agg
INTA,Intapp ,$66.38,-0.6,-0.896%,5136849623.0,United States,2021.0,562133,Technology,Computer Software: Prepackaged Software,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INTC,Intel Corporation,$19.67,-0.05,-0.254%,84836710000.0,United States,,44834691,Technology,Semiconductors,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
INTG,Intergroup Corporation,$13.92,-0.18,-1.277%,30173730.0,United States,,3771,Real Estate,Building operators,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INTJ,Intelligent Group,$0.84,-0.01,-1.176%,11025000.0,Hong Kong,2024.0,35408,Consumer Discretionary,Professional Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INTR,Inter &,$4.65,0.09,1.974%,2040603201.0,Brazil,,1637420,Finance,Commercial Banks,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
INTS,Intensity Therapeutics,$2.77,0.005,0.181%,38413521.0,United States,2023.0,110158,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INTT,inTest Corporation,$8.98,0.18,2.045%,111123684.0,United States,1997.0,34227,Industrials,Electrical Products,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INTU,Intuit ,$607.27,-14.18,-2.282%,170056854450.0,United States,1993.0,2832774,Technology,Computer Software: Prepackaged Software,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
INTZ,Intrusion ,$2.52,-0.15,-5.618%,20301173.0,United States,,7552081,Telecommunications,Computer Communications Equipment,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
INUV,Inuvo ,$0.444,-0.026,-5.532%,62381911.0,United States,,2273263,Consumer Discretionary,Advertising,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
