title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Technology,topic_Finance,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topic_Earnings,topic_Life Sciences,topic_Retail & Wholesale,topic_Energy & Transportation,topic_IPO,topic_Economy - Fiscal,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,NFLX,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,LCID,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,NVDA,0.244723,0.323216,Somewhat-Bullish,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,AAPL,0.123844,-0.32198,Somewhat-Bearish,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,TSLA,0.244723,0.081545,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,F,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,GM,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,INTC,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,RIVN,0.123844,0.0,Neutral,0.714479,,,,,,,0.25,,0.158519
"US Stocks Set To Open On A Positive Note As Trump's Second White House Term Kicks Off: Tesla, Apple, Netflix Among Stocks In Focus - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/futures/25/01/43093520/us-stocks-set-to-open-on-a-positive-note-as-trumps-second-white-house-term-kicks-off-tesla-apple-,2025-01-21 12:11:43,Rounak Jain,U.S. stocks could open on a positive note on Tuesday after Donald Trump's inauguration as the 47th President of the U.S. on Monday. Futures point to a positive start to the Trump presidency amid a cloud of tariff threats against other countries and a slew of executive orders.,https://cdn.benzinga.com/files/images/story/2025/01/21/New-York---May-22-New-York-Stock-Exchang.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.117998,Neutral,,0.972756,0.25,0.25,0.25,IVZ,0.06211,0.220224,Somewhat-Bullish,0.714479,,,,,,,0.25,,0.158519
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,YUM,0.375251,-0.117919,Neutral,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,AAPL,0.485711,0.184495,Somewhat-Bullish,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,BCS,0.255641,-0.035082,Neutral,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,CF,0.375251,0.031384,Neutral,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,BG,0.375251,-0.117919,Neutral,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,MS,0.255641,-0.10526,Neutral,,0.2,0.2,,,,,,,
"This Apple Analyst Turns Bearish; Here Are Top 5 Downgrades For Tuesday - Apple  ( NASDAQ:AAPL ) , Bunge Global  ( NYSE:BG ) ",https://www.benzinga.com/25/01/43093221/this-apple-analyst-turns-bearish-here-are-top-5-downgrades-for-tuesday-2,2025-01-21 12:09:32,Avi Kapoor,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. Morgan Stanley analyst John Glass downgraded the rating for Yum! Brands, Inc.",https://editorial-assets.benzinga.com/wp-content/uploads/2025/01/21070908/image-133-1024x564.png,Benzinga,Trading,www.benzinga.com,0.121656,Neutral,,0.365926,0.2,0.2,0.2,ROST,0.375251,-0.167523,Somewhat-Bearish,,0.2,0.2,,,,,,,
Should First Trust Dow 30 Equal Weight ETF  ( EDOW )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2400251/should-first-trust-dow-30-equal-weight-etf-edow-be-on-your-investing-radar,2025-01-21 11:20:06,Zacks Equity Research,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default297.jpg,Zacks Commentary,n/a,www.zacks.com,0.174794,Somewhat-Bullish,,1.0,0.5,0.5,,AAPL,0.128478,0.068702,Neutral,,,,,,,,,,
Should First Trust Dow 30 Equal Weight ETF  ( EDOW )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2400251/should-first-trust-dow-30-equal-weight-etf-edow-be-on-your-investing-radar,2025-01-21 11:20:06,Zacks Equity Research,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default297.jpg,Zacks Commentary,n/a,www.zacks.com,0.174794,Somewhat-Bullish,,1.0,0.5,0.5,,BA,0.128478,0.068702,Neutral,,,,,,,,,,
Should First Trust Dow 30 Equal Weight ETF  ( EDOW )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2400251/should-first-trust-dow-30-equal-weight-etf-edow-be-on-your-investing-radar,2025-01-21 11:20:06,Zacks Equity Research,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default297.jpg,Zacks Commentary,n/a,www.zacks.com,0.174794,Somewhat-Bullish,,1.0,0.5,0.5,,CSCO,0.128478,0.068702,Neutral,,,,,,,,,,
